barcode_index_matrix,index,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
Anc81BC_31416,31416,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0
Anc81BC_31417,31417,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1
Anc81BC_31418,31418,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0
Anc81BC_31419,31419,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1
Anc81BC_31420,31420,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0
Anc81BC_31421,31421,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1
Anc81BC_31422,31422,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
Anc81BC_31423,31423,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
Anc81BC_31424,31424,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
Anc81BC_31425,31425,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1
Anc81BC_31426,31426,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
Anc81BC_31427,31427,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1
Anc81BC_31428,31428,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0
Anc81BC_31429,31429,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1
Anc81BC_31430,31430,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0
Anc81BC_31431,31431,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1
Anc81BC_31432,31432,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0
Anc81BC_31433,31433,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1
Anc81BC_31434,31434,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0
Anc81BC_31435,31435,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1
Anc81BC_31436,31436,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0
Anc81BC_31437,31437,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1
Anc81BC_31438,31438,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
Anc81BC_31439,31439,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1
Anc81BC_31440,31440,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0
Anc81BC_31441,31441,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1
Anc81BC_31442,31442,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0
Anc81BC_31443,31443,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1
Anc81BC_31444,31444,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0
Anc81BC_31445,31445,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1
Anc81BC_31446,31446,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0
Anc81BC_31447,31447,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1
Anc81BC_31448,31448,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0
Anc81BC_31449,31449,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1
Anc81BC_31450,31450,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0
Anc81BC_31451,31451,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1
Anc81BC_31452,31452,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0
Anc81BC_31453,31453,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1
Anc81BC_31454,31454,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
Anc81BC_31455,31455,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
Anc81BC_31456,31456,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
Anc81BC_31457,31457,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1
Anc81BC_31458,31458,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0
Anc81BC_31459,31459,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1
Anc81BC_31460,31460,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0
Anc81BC_31461,31461,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1
Anc81BC_31462,31462,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0
Anc81BC_31463,31463,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1
Anc81BC_31464,31464,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0
Anc81BC_31465,31465,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1
Anc81BC_31466,31466,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0
Anc81BC_31467,31467,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1
Anc81BC_31468,31468,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
Anc81BC_31469,31469,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
Anc81BC_31470,31470,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
Anc81BC_31471,31471,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
Anc81BC_31472,31472,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
Anc81BC_31473,31473,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1
Anc81BC_31474,31474,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0
Anc81BC_31475,31475,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1
Anc81BC_31476,31476,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0
Anc81BC_31477,31477,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1
Anc81BC_31478,31478,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0
Anc81BC_31479,31479,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1
Anc81BC_31480,31480,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0
Anc81BC_31481,31481,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1
Anc81BC_31482,31482,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
Anc81BC_31483,31483,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
Anc81BC_31484,31484,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
Anc81BC_31485,31485,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1
Anc81BC_31486,31486,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
Anc81BC_31487,31487,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
Anc81BC_31488,31488,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
Anc81BC_31489,31489,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
Anc81BC_31490,31490,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
Anc81BC_31491,31491,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
Anc81BC_31492,31492,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
Anc81BC_31493,31493,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
Anc81BC_31494,31494,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0
Anc81BC_31495,31495,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
Anc81BC_31496,31496,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
Anc81BC_31497,31497,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
Anc81BC_31498,31498,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
Anc81BC_31499,31499,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
Anc81BC_31500,31500,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
Anc81BC_31501,31501,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1
Anc81BC_31502,31502,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
Anc81BC_31503,31503,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
Anc81BC_31504,31504,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
Anc81BC_31505,31505,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
Anc81BC_31506,31506,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0
Anc81BC_31507,31507,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
Anc81BC_31508,31508,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0
Anc81BC_31509,31509,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1
Anc81BC_31510,31510,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0
Anc81BC_31511,31511,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1
Anc81BC_31512,31512,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0
Anc81BC_31513,31513,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
Anc81BC_31514,31514,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0
Anc81BC_31515,31515,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
Anc81BC_31516,31516,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0
Anc81BC_31517,31517,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1
Anc81BC_31518,31518,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
Anc81BC_31519,31519,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
Anc81BC_31520,31520,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
Anc81BC_31521,31521,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1
Anc81BC_31522,31522,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0
Anc81BC_31523,31523,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1
Anc81BC_31524,31524,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0
Anc81BC_31525,31525,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1
Anc81BC_31526,31526,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0
Anc81BC_31527,31527,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1
Anc81BC_31528,31528,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0
Anc81BC_31529,31529,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
Anc81BC_31530,31530,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0
Anc81BC_31531,31531,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
Anc81BC_31532,31532,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0
Anc81BC_31533,31533,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1
Anc81BC_31534,31534,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
Anc81BC_31535,31535,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
Anc81BC_31536,31536,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0
Anc81BC_31537,31537,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1
Anc81BC_31538,31538,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Anc81BC_31539,31539,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1
Anc81BC_31540,31540,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0
Anc81BC_31541,31541,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1
Anc81BC_31542,31542,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0
Anc81BC_31543,31543,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1
Anc81BC_31544,31544,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0
Anc81BC_31545,31545,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1
Anc81BC_31546,31546,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
Anc81BC_31547,31547,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
Anc81BC_31548,31548,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0
Anc81BC_31549,31549,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1
Anc81BC_31550,31550,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
Anc81BC_31551,31551,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
Anc81BC_31552,31552,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
Anc81BC_31553,31553,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1
Anc81BC_31554,31554,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
Anc81BC_31555,31555,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
Anc81BC_31556,31556,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Anc81BC_31557,31557,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1
Anc81BC_31558,31558,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0
Anc81BC_31559,31559,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1
Anc81BC_31560,31560,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Anc81BC_31561,31561,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1
Anc81BC_31562,31562,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0
Anc81BC_31563,31563,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
Anc81BC_31564,31564,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0
Anc81BC_31565,31565,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
Anc81BC_31566,31566,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0
Anc81BC_31567,31567,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1
Anc81BC_31568,31568,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Anc81BC_31569,31569,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1
Anc81BC_31570,31570,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
Anc81BC_31571,31571,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
Anc81BC_31572,31572,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Anc81BC_31573,31573,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1
Anc81BC_31574,31574,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
Anc81BC_31575,31575,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1
Anc81BC_31576,31576,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0
Anc81BC_31577,31577,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1
Anc81BC_31578,31578,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0
Anc81BC_31579,31579,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
Anc81BC_31580,31580,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0
Anc81BC_31581,31581,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1
Anc81BC_31582,31582,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
Anc81BC_31583,31583,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
Anc81BC_31584,31584,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
Anc81BC_31585,31585,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1
Anc81BC_31586,31586,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
Anc81BC_31587,31587,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1
Anc81BC_31588,31588,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0
Anc81BC_31589,31589,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
Anc81BC_31590,31590,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0
Anc81BC_31591,31591,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1
Anc81BC_31592,31592,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0
Anc81BC_31593,31593,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1
Anc81BC_31594,31594,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0
Anc81BC_31595,31595,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
Anc81BC_31596,31596,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0
Anc81BC_31597,31597,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
Anc81BC_31598,31598,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
Anc81BC_31599,31599,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
Anc81BC_31600,31600,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0
Anc81BC_31601,31601,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1
Anc81BC_31602,31602,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0
Anc81BC_31603,31603,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1
Anc81BC_31604,31604,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0
Anc81BC_31605,31605,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1
Anc81BC_31606,31606,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
Anc81BC_31607,31607,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
Anc81BC_31608,31608,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0
Anc81BC_31609,31609,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1
Anc81BC_31610,31610,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
Anc81BC_31611,31611,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
Anc81BC_31612,31612,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
Anc81BC_31613,31613,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
Anc81BC_31614,31614,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
Anc81BC_31615,31615,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
Anc81BC_31616,31616,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
Anc81BC_31617,31617,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1
Anc81BC_31618,31618,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
Anc81BC_31619,31619,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
Anc81BC_31620,31620,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0
Anc81BC_31621,31621,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1
Anc81BC_31622,31622,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0
Anc81BC_31623,31623,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1
Anc81BC_31624,31624,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
Anc81BC_31625,31625,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1
Anc81BC_31626,31626,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
Anc81BC_31627,31627,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
Anc81BC_31628,31628,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0
Anc81BC_31629,31629,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1
Anc81BC_31630,31630,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0
Anc81BC_31631,31631,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1
Anc81BC_31632,31632,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0
Anc81BC_31633,31633,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1
Anc81BC_31634,31634,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0
Anc81BC_31635,31635,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
Anc81BC_31636,31636,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0
Anc81BC_31637,31637,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
Anc81BC_31638,31638,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0
Anc81BC_31639,31639,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1
Anc81BC_31640,31640,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0
Anc81BC_31641,31641,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1
Anc81BC_31642,31642,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0
Anc81BC_31643,31643,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
Anc81BC_31644,31644,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0
Anc81BC_31645,31645,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
Anc81BC_31646,31646,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
Anc81BC_31647,31647,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
Anc81BC_31648,31648,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
Anc81BC_31649,31649,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1
Anc81BC_31650,31650,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
Anc81BC_31651,31651,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
Anc81BC_31652,31652,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0
Anc81BC_31653,31653,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1
Anc81BC_31654,31654,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0
Anc81BC_31655,31655,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1
Anc81BC_31656,31656,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0
Anc81BC_31657,31657,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
Anc81BC_31658,31658,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
Anc81BC_31659,31659,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
Anc81BC_31660,31660,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
Anc81BC_31661,31661,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1
Anc81BC_31662,31662,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
Anc81BC_31663,31663,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
Anc81BC_31664,31664,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0
Anc81BC_31665,31665,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1
Anc81BC_31666,31666,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0
Anc81BC_31667,31667,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1
Anc81BC_31668,31668,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
Anc81BC_31669,31669,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1
Anc81BC_31670,31670,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0
Anc81BC_31671,31671,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
Anc81BC_31672,31672,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0
Anc81BC_31673,31673,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
Anc81BC_31674,31674,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
Anc81BC_31675,31675,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
Anc81BC_31676,31676,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
Anc81BC_31677,31677,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
Anc81BC_31678,31678,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
Anc81BC_31679,31679,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
Anc81BC_31680,31680,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
Anc81BC_31681,31681,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1
Anc81BC_31682,31682,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
Anc81BC_31683,31683,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
Anc81BC_31684,31684,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Anc81BC_31685,31685,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
Anc81BC_31686,31686,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0
Anc81BC_31687,31687,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
Anc81BC_31688,31688,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Anc81BC_31689,31689,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1
Anc81BC_31690,31690,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0
Anc81BC_31691,31691,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
Anc81BC_31692,31692,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0
Anc81BC_31693,31693,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1
Anc81BC_31694,31694,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0
Anc81BC_31695,31695,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
Anc81BC_31696,31696,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Anc81BC_31697,31697,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1
Anc81BC_31698,31698,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0
Anc81BC_31699,31699,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
Anc81BC_31700,31700,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0
Anc81BC_31701,31701,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1
Anc81BC_31702,31702,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0
Anc81BC_31703,31703,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
Anc81BC_31704,31704,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0
Anc81BC_31705,31705,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1
Anc81BC_31706,31706,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0
Anc81BC_31707,31707,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
Anc81BC_31708,31708,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0
Anc81BC_31709,31709,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
Anc81BC_31710,31710,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
Anc81BC_31711,31711,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
Anc81BC_31712,31712,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Anc81BC_31713,31713,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
Anc81BC_31714,31714,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0
Anc81BC_31715,31715,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
Anc81BC_31716,31716,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
Anc81BC_31717,31717,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
Anc81BC_31718,31718,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0
Anc81BC_31719,31719,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1
Anc81BC_31720,31720,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
Anc81BC_31721,31721,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
Anc81BC_31722,31722,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
Anc81BC_31723,31723,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
Anc81BC_31724,31724,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
Anc81BC_31725,31725,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
Anc81BC_31726,31726,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
Anc81BC_31727,31727,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
Anc81BC_31728,31728,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
Anc81BC_31729,31729,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
Anc81BC_31730,31730,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
Anc81BC_31731,31731,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
Anc81BC_31732,31732,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0
Anc81BC_31733,31733,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
Anc81BC_31734,31734,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
Anc81BC_31735,31735,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
Anc81BC_31736,31736,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
Anc81BC_31737,31737,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
Anc81BC_31738,31738,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
Anc81BC_31739,31739,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
